Instances,feature_Mean_StdDevDist,feature_Centroid_X,feature_Centroid_Y,feature_Radius,feature_FracDistinctDists_1Digit,feature_FracDistinctDists_2Digits,feature_FracDistinctDists_3Digits,feature_FracDistinctDists_4Digits,feature_RectangularArea,feature_VarNormalised_nNNds,feature_CoeffvarNormalised_nNNds,feature_NumClusters,feature_CitiesModClusters,feature_VarCitiesPerCluster,feature_NumOutliers,feature_RatioNodesNearEdgesPlane,feature_MeanRadiusEachCluster,algo_CLK_Mean_Effort,algo_LKCC_Mean_Effort,Sources
LKCChard_117,96.26137022,188.24,203.25,0.0022,0.0148,0.0894,0.297,150.4211888,158403,0.000404981,58.0413176,1,0,0,13,0.32,136.7905082,357653,1179320,Hard_LKCC
LKCChard_118,90.19775032,238.57,186.26,0.0022,0.0148,0.0904,0.289,140.6533803,148598,0.000593847,63.09980567,2,0,1922,14,0.4,79.64970784,203763,582664,Hard_LKCC
LKCChard_119,101.6668165,184.28,201.39,0.0019,0.0141,0.09,0.2983,156.9504844,155235,0.00045154,54.70918952,2,0,0.5,17,0.3,76.27279848,163621,601603,Hard_LKCC
LKCChard_120,88.6131107,230.92,211.55,0.0023,0.0149,0.0915,0.2883,136.3030376,155220,0.000448473,66.50608791,2,0,3280.5,7,0.42,68.4557743,406315,911033,Hard_LKCC
LKCChard_121,102.0648272,237.41,182.83,0.0022,0.0151,0.089,0.2946,158.0823207,156418,0.000719733,76.0592977,2,0,288,16,0.31,84.78878723,365167,1373110,Hard_LKCC
LKCChard_122,92.62599592,204.89,180.84,0.0023,0.015,0.0915,0.2855,144.493733,153663,0.000336918,59.12450159,2,0,3042,10,0.43,74.81853884,281561,850682,Hard_LKCC
LKCChard_123,102.0399343,183.35,209.4,0.0022,0.015,0.0878,0.2888,163.5493888,148896,0.000490978,70.2288517,4,0,628.6666667,0,0.37,57.32634486,514707,1211950,Hard_LKCC
LKCChard_124,99.65003099,216.01,165.29,0.0024,0.0151,0.0889,0.2959,155.7354531,158004,0.000429456,66.05354609,2,0,72,20,0.31,90.19305889,404561,1731460,Hard_LKCC
LKCChard_125,97.32122833,184.46,199.47,0.0023,0.0145,0.0931,0.2933,152.3056289,151321,0.00044799,58.6250601,2,0,2664.5,15,0.28,79.28842205,247296,687531,Hard_LKCC
LKCChard_126,88.9351717,202.82,202.04,0.0021,0.0144,0.0888,0.2812,140.6197673,154836,0.00034253,54.50663021,1,0,0,7,0.38,132.7680209,361077,1233370,Hard_LKCC
LKCChard_127,92.48287269,184.37,185.59,0.0022,0.0148,0.0898,0.2886,146.4577518,154054,0.000615816,68.8317091,4,0,118.9166667,11,0.32,52.42425736,264653,783762,Hard_LKCC
LKCChard_128,95.87012343,210.42,192.48,0.0021,0.0144,0.0893,0.2927,150.8424572,156021,0.000481829,67.21854475,2,0,162,2,0.31,97.32157384,284043,1570930,Hard_LKCC
LKCChard_129,88.28455822,186.51,205.1,0.0022,0.0148,0.091,0.2829,140.8624626,152845,0.000681349,66.45147585,1,0,0,14,0.23,131.8165736,241827,792767,Hard_LKCC
LKCChard_130,93.2566841,191.9,196.03,0.0022,0.015,0.091,0.2954,144.2621344,156021,0.000401483,62.78252358,3,1,1417.333333,8,0.3,71.50146277,359349,1516850,Hard_LKCC
LKCChard_131,90.39908801,172.4,205,0.0023,0.0152,0.0961,0.2931,135.5205711,140040,0.000710272,74.13955858,1,0,0,15,0.31,124.4852111,205227,505160,Hard_LKCC
LKCChard_132,86.11818108,192.51,172.55,0.002,0.0145,0.0915,0.2903,127.8224531,149768,0.000412604,59.7495775,1,0,0,12,0.23,115.1254764,223967,658700,Hard_LKCC
LKCChard_133,95.78991397,194.33,202.9,0.0023,0.0148,0.0909,0.2855,151.3179581,150150,0.000412679,56.67961528,3,1,1925.333333,0,0.41,66.64527456,485678,1582120,Hard_LKCC
LKCChard_134,91.93523603,221.95,219.19,0.0022,0.0144,0.0897,0.289,144.0691514,150902,0.000500049,62.83863835,3,1,586.3333333,21,0.3,58.08043959,211674,413250,Hard_LKCC
LKCChard_135,87.94895105,196.42,192.93,0.0022,0.0148,0.0904,0.287,135.393129,151285,0.000673562,72.07542068,3,1,680.3333333,6,0.35,66.88198985,211583,578624,Hard_LKCC
LKCChard_136,92.0518119,156.85,197.6,0.0021,0.0148,0.0922,0.2874,144.1988325,156024,0.000271111,55.15179944,2,0,128,6,0.25,88.44640608,444028,1040090,Hard_LKCC
LKCChard_137,89.90906575,176.41,193.21,0.0021,0.0143,0.0943,0.2884,138.4742948,153272,0.000449321,59.20893956,3,1,1681.333333,2,0.4,66.91804953,311878,874362,Hard_LKCC
LKCChard_138,88.02536471,187.96,196.16,0.0023,0.0149,0.0902,0.2848,136.4084392,154433,0.000469125,69.21478868,1,0,0,8,0.41,127.9510323,231650,755853,Hard_LKCC
LKCChard_139,96.49706617,206.31,172.01,0.0024,0.0155,0.089,0.2899,149.8528415,151638,0.000572821,67.20747184,4,0,206.6666667,12,0.41,58.2187,281672,921087,Hard_LKCC
LKCChard_140,100.2431943,162.76,221.64,0.0023,0.0154,0.088,0.2921,155.1994495,150920,0.000496608,65.50540652,3,1,589,16,0.34,65.9250676,411723,1815280,Hard_LKCC
LKCChard_141,88.68480132,178.3,204.1,0.0023,0.0144,0.0893,0.287,137.3098303,144399,0.000491495,58.97617466,1,0,0,19,0.36,119.0761018,155948,561569,Hard_LKCC
LKCChard_142,92.8087416,190.1,188.9,0.0024,0.0155,0.09,0.2908,145.7130953,156024,0.000393543,59.935132,2,0,1740.5,5,0.41,89.39505095,302097,1312560,Hard_LKCC
LKCChard_143,89.43312231,205.57,179.44,0.0022,0.0145,0.0883,0.2841,141.8900263,145668,0.00053118,58.52715426,2,0,1352,6,0.49,91.27334885,241153,720091,Hard_LKCC
LKCChard_144,93.44449564,194.84,202.51,0.0023,0.0149,0.0922,0.2887,143.4274382,153628,0.000519566,66.25198934,3,1,633,22,0.31,55.77718305,283297,733852,Hard_LKCC
LKCChard_145,89.42947033,169.59,211.65,0.0023,0.0145,0.0906,0.2887,138.3575913,145924,0.000527299,67.73230214,3,1,819,19,0.29,56.37269575,310663,986013,Hard_LKCC
LKCChard_146,95.69247829,200.82,184.46,0.002,0.0144,0.0877,0.2926,153.0608265,153655,0.000341372,51.98093354,2,0,50,12,0.39,98.17618277,301524,570423,Hard_LKCC
LKCChard_147,91.500345,228.12,195.13,0.0024,0.0148,0.0916,0.2926,139.2028748,148610,0.000726357,72.20470288,1,0,0,9,0.29,130.1971552,229004,836979,Hard_LKCC
LKCChard_148,88.43759512,169.49,194.68,0.0021,0.0148,0.0864,0.284,140.5747467,155628,0.000664085,72.1521244,1,0,0,8,0.32,130.722913,262510,572628,Hard_LKCC
LKCChard_149,88.8734725,203.38,173.69,0.0021,0.0148,0.0911,0.2905,138.5931784,156815,0.000824152,80.46008578,2,0,2664.5,13,0.39,73.93556531,259503,515882,Hard_LKCC
LKCChard_150,86.64534496,221.35,192.64,0.002,0.0146,0.0913,0.2868,131.8665986,151312,0.000399852,60.12442496,1,0,0,3,0.37,128.7998503,410230,994423,Hard_LKCC
LKCChard_151,92.66079512,188.37,178.36,0.0021,0.0149,0.0888,0.2876,145.5860624,150444,0.000845111,70.6070218,3,1,1108.333333,11,0.31,64.10729924,209918,1295170,Hard_LKCC
LKCChard_152,96.3300786,229.72,180.43,0.0022,0.0148,0.0918,0.2949,151.8068906,148971,0.000609805,72.13697788,3,1,156.3333333,20,0.18,51.9656758,376541,717995,Hard_LKCC
LKCChard_153,94.10162887,176.94,212.21,0.0023,0.0146,0.0896,0.2903,148.7663615,154840,0.000329522,56.00498353,3,1,523,10,0.4,73.20972954,316445,573831,Hard_LKCC
LKCChard_154,86.29427946,213.94,195.61,0.0023,0.0145,0.089,0.2832,132.7947814,152091,0.000595806,64.09770894,1,0,0,22,0.24,109.296655,239873,540449,Hard_LKCC
LKCChard_155,85.42674826,192.88,196.5,0.0018,0.014,0.093,0.288,130.2328952,148538,0.000407713,54.47891927,1,0,0,22,0.24,111.9858529,246451,583441,Hard_LKCC
LKCChard_156,94.57195816,208.68,208.07,0.0021,0.0149,0.09,0.2918,150.5923031,156016,0.000358227,58.85664588,2,0,2964.5,3,0.38,97.2212307,402446,1050000,Hard_LKCC
LKCChard_157,93.95580443,192.76,181.37,0.0023,0.0151,0.0896,0.2822,146.6747742,152484,0.000602925,69.0130127,3,1,209.3333333,15,0.39,68.98082645,272513,1036430,Hard_LKCC
LKCChard_158,86.28629207,198.86,195.82,0.0022,0.0145,0.0937,0.2826,133.4048582,157206,0.000554552,61.97491998,2,0,2048,14,0.36,78.41014589,265867,541067,Hard_LKCC
LKCChard_159,88.7447652,177.56,205.99,0.0023,0.0153,0.092,0.2901,136.2786498,153660,0.000642597,73.36298729,2,0,2312,12,0.37,82.17253407,341758,746292,Hard_LKCC
LKCChard_160,89.09493998,195.25,242.39,0.0021,0.0152,0.0979,0.3007,129.8692271,152488,0.000774416,76.38272015,1,0,0,23,0.2,91.80083266,296188,580871,Hard_LKCC
LKCChard_161,85.25036488,202.74,176.53,0.0022,0.0145,0.0916,0.2844,132.1069115,156016,0.000452306,57.40604622,2,0,364.5,9,0.22,86.3687738,316775,732763,Hard_LKCC
LKCChard_162,91.00423216,168.79,185.29,0.0023,0.0149,0.0889,0.286,142.5500565,147455,0.000494961,66.41759359,4,0,284,8,0.45,60.63752023,260127,1103190,Hard_LKCC
LKCChard_163,90.42329314,212.1,225.09,0.0022,0.0149,0.0924,0.2872,141.1545868,156420,0.000514828,62.12008268,3,1,465.3333333,5,0.34,66.20248177,380334,782994,Hard_LKCC
LKCChard_164,91.1684084,171.01,218.25,0.0021,0.0137,0.0872,0.2892,141.7911488,143080,0.000525169,58.22466394,1,0,0,9,0.38,135.5741577,158313,272001,Hard_LKCC
LKCChard_165,96.33123341,185,177.52,0.0023,0.015,0.089,0.2888,153.5782432,149352,0.000623241,66.49360049,4,0,98.91666667,11,0.36,60.98381327,325958,401832,Hard_LKCC
LKCChard_166,89.24581133,215.59,199.18,0.0022,0.0146,0.0903,0.2871,139.6382637,156420,0.000598303,69.80353407,2,0,1922,16,0.28,75.98840476,270914,526057,Hard_LKCC
LKCChard_167,92.14813753,186.99,188.99,0.0022,0.015,0.0891,0.2871,145.0661165,155628,0.000512232,63.09540048,3,1,1240.333333,6,0.48,69.52796265,224182,1050090,Hard_LKCC
LKCChard_168,88.55470067,202.63,212.3,0.0022,0.0147,0.0892,0.2835,140.9464107,148852,0.000658893,64.56437925,2,0,512,4,0.43,100.4549005,234543,531555,Hard_LKCC
LKCChard_169,101.2573483,179.39,208.03,0.0022,0.0146,0.0851,0.2963,161.2912694,157605,0.000413682,58.27528026,4,0,320.9166667,1,0.46,72.94042246,219493,789803,Hard_LKCC
LKCChard_170,84.2334882,219.43,215.59,0.0022,0.015,0.0931,0.2859,129.4364835,154842,0.000467874,60.96558908,2,0,760.5,9,0.25,83.86048126,220637,879327,Hard_LKCC
LKCChard_171,96.17884366,216.28,239.72,0.0021,0.0146,0.0927,0.2968,150.3858629,154812,0.000536008,64.60666917,2,0,968,22,0.27,77.03711451,270221,624545,Hard_LKCC
LKCChard_172,91.55880116,216.33,201.1,0.0019,0.0143,0.091,0.2894,141.7086584,152877,0.000544792,62.11907918,1,0,0,15,0.28,135.2726792,274504,698535,Hard_LKCC
LKCChard_173,92.19477549,183.65,223.11,0.0022,0.0145,0.091,0.2902,140.9348081,157609,0.00053433,64.65635069,2,0,3698,2,0.38,80.04925188,321410,795214,Hard_LKCC
LKCChard_174,104.8160439,198.52,177.41,0.0022,0.0154,0.0896,0.2995,163.1599682,151710,0.000577035,66.35588699,3,1,390.3333333,20,0.26,51.02171393,273454,1511600,Hard_LKCC
LKCChard_175,96.35665928,208.79,184.29,0.0022,0.0149,0.0882,0.289,152.7081371,152856,0.000473823,62.89335274,2,0,1800,20,0.37,87.44717713,302507,1546530,Hard_LKCC
LKCChard_176,98.34033197,192.98,184.17,0.0023,0.0149,0.0874,0.289,152.9016333,152872,0.000647495,68.70257923,2,0,800,12,0.4,108.0262908,304903,1169170,Hard_LKCC
LKCChard_177,101.0601429,164.52,217.84,0.0024,0.015,0.0902,0.293,158.3513799,148608,0.000775105,73.87104017,3,1,840.3333333,5,0.37,64.08668515,381915,1345380,Hard_LKCC
LKCChard_178,87.59018996,225.24,195.9,0.0023,0.0146,0.0917,0.2861,134.508339,153270,0.000454166,60.13460896,2,0,128,12,0.25,72.43055912,289412,1611010,Hard_LKCC
LKCChard_179,89.53162654,185.31,173.19,0.0022,0.0149,0.0926,0.2882,136.9504238,157212,0.000655041,71.08623661,2,0,1058,18,0.17,68.12257649,389560,1328060,Hard_LKCC
LKCChard_180,89.34432831,194.68,167.63,0.0022,0.0147,0.094,0.293,133.8399882,149382,0.00047793,61.99583784,1,0,0,5,0.37,125.7493462,326573,454689,Hard_LKCC
LKCChard_181,96.59026934,191.79,177.01,0.0023,0.0147,0.0909,0.2913,149.6234626,155618,0.000478272,60.34678193,1,0,0,7,0.32,142.0385833,282826,636213,Hard_LKCC
LKCChard_182,94.1399591,209.68,219.03,0.0024,0.0159,0.0913,0.2903,147.1824075,150519,0.00061601,75.45608512,2,0,392,12,0.39,75.99601115,438472,970459,Hard_LKCC
LKCChard_183,83.16536753,204.86,197.13,0.0022,0.0147,0.0949,0.2827,126.5038402,155227,0.000553174,74.86089175,1,0,0,17,0.22,110.9389916,249341,796659,Hard_LKCC
LKCChard_184,93.75793251,222.81,202.93,0.0021,0.0142,0.0887,0.2885,150.0968734,146962,0.000369844,54.93169871,1,0,0,15,0.32,140.6229073,191755,576228,Hard_LKCC
LKCChard_185,94.24607915,161.34,203.71,0.0024,0.0159,0.0905,0.28,144.033769,155235,0.000806424,76.29983079,2,0,648,18,0.32,98.91949527,327286,875911,Hard_LKCC
LKCChard_186,87.86870698,203.01,224.1,0.0023,0.0147,0.0924,0.2901,133.4694014,143637,0.000525593,71.80800899,2,0,2592,14,0.31,63.08210272,360260,680993,Hard_LKCC
LKCChard_187,102.8703786,185.34,213.59,0.0021,0.0147,0.0938,0.3032,157.1173196,154050,0.000247786,52.69445601,2,0,480.5,11,0.28,79.50317626,486746,1307400,Hard_LKCC
LKCChard_188,83.4762418,207.94,227.26,0.0023,0.0145,0.0905,0.2815,129.611577,150544,0.000403175,51.78450422,1,0,0,9,0.44,120.3058346,241660,442926,Hard_LKCC
LKCChard_189,96.68577963,189.11,207.08,0.002,0.0146,0.0894,0.2928,152.1122786,154830,0.000381705,55.15057692,1,0,0,0,0.4,152.1122786,410977,1038280,Hard_LKCC
LKCChard_190,90.75319546,223.45,206.38,0.0022,0.0145,0.0868,0.2879,144.8313183,153655,0.000606544,62.45049986,2,0,2450,8,0.42,93.04587019,262610,768737,Hard_LKCC
random_001,94.3391099,181.22,167.35,0.0022,0.0153,0.0901,0.2977,144.4118933,147798,0.000511963,77.32865327,4,0,636.25,19,0.18,40.57523939,109514,10650,RANDOM
random_002,94.26768079,201.7,187.91,0.0019,0.0136,0.0811,0.2894,154.1762339,152490,0.000355686,46.7881433,2,0,2048,4,0.71,108.2331113,91394.1,18445.5,RANDOM
random_003,91.76982703,192.71,192.29,0.0022,0.0143,0.081,0.2861,150.7874936,155232,0.000791541,68.70374101,1,0,0,8,0.53,145.796247,141962,12583.3,RANDOM
random_004,96.03972413,177.24,199.66,0.002,0.0137,0.0825,0.2882,157.3937429,158006,0.000534994,54.55917035,1,0,0,9,0.55,149.9064457,112190,27204.9,RANDOM
random_005,95.5875144,217.98,209.09,0.002,0.0141,0.0839,0.2917,154.3869339,158802,0.000607334,59.46620464,2,0,1568,22,0.46,85.45407206,96428.1,12921,RANDOM
random_006,94.28669266,202.54,183.53,0.0019,0.0138,0.0835,0.2885,153.789964,152845,0.000381431,49.99254414,3,1,1216,1,0.6,79.89520181,117891,16704.6,RANDOM
random_007,94.28012614,188.66,201.79,0.0022,0.0149,0.085,0.288,152.750195,148932,0.000443394,60.71648437,4,0,262.6666667,8,0.37,60.23558034,185034,18989.4,RANDOM
random_008,86.77278371,199.8,220.23,0.0022,0.014,0.083,0.2829,139.779048,153266,0.000810559,63.93639357,1,0,0,16,0.32,125.0513726,120235,12389.6,RANDOM
random_009,93.910927,193.02,209.63,0.0018,0.0134,0.0832,0.286,153.9483479,155232,0.000367201,44.64609072,2,0,1922,14,0.5,95.78764523,121993,16342.1,RANDOM
random_010,92.69521564,218.63,195.39,0.0019,0.0138,0.0841,0.2874,149.5848444,150540,0.000557963,52.87532463,2,0,392,12,0.49,94.32649826,114530,23219.4,RANDOM
random_011,87.00212922,193.76,207.33,0.0019,0.014,0.0837,0.2815,140.3227749,158404,0.000537603,54.52921327,2,0,2592,8,0.43,84.78401653,181369,19759.8,RANDOM
random_012,96.81051228,201.15,173.2,0.0021,0.0135,0.0848,0.2939,157.7448316,151320,0.000544122,55.14761075,3,1,211,25,0.38,64.13178741,114809,15758.9,RANDOM
random_013,93.40027397,221.13,180.59,0.002,0.014,0.0842,0.2834,151.0138026,149720,0.000550003,56.97053386,3,1,1081.333333,2,0.48,74.83676732,189355,33123.6,RANDOM
random_014,93.26786521,193.53,214.29,0.002,0.0138,0.0837,0.2836,152.4184814,154026,0.000541192,56.58625501,2,0,2450,6,0.49,94.63504139,115896,27186.1,RANDOM
random_015,89.98788663,210.1,183.05,0.0021,0.0138,0.0868,0.2823,143.1901257,148520,0.000475989,51.27826701,1,0,0,13,0.42,130.3258243,130268,25326.6,RANDOM
random_016,95.36127129,204.1,213.56,0.0019,0.0139,0.0826,0.2887,155.1146978,158403,0.000472484,52.05761772,1,0,0,11,0.51,147.9476651,115883,18125.3,RANDOM
random_017,93.28751939,206.39,189.59,0.002,0.0146,0.0832,0.2881,150.0746216,154836,0.00055505,63.52023751,2,0,1458,2,0.61,105.407958,155479,19750.3,RANDOM
random_018,94.44962816,193.6,203.21,0.0019,0.0138,0.0833,0.2904,153.4860341,145136,0.000339896,49.30019963,4,0,143.3333333,32,0.32,47.30532856,134239,13650.2,RANDOM
random_019,94.38365229,211.41,211.48,0.002,0.0138,0.0836,0.2863,153.7656959,155227,0.000463992,51.08499485,2,0,2592,10,0.55,96.80130357,72167.2,12449.1,RANDOM
random_020,94.97944588,184.5,195.45,0.0021,0.0139,0.083,0.2884,154.4403425,155232,0.000378752,45.67623507,3,1,692.3333333,8,0.37,71.05834154,146291,12611,RANDOM
random_021,92.60083478,200.18,187.84,0.0019,0.0139,0.0827,0.2878,149.2599982,152872,0.000507013,52.16654812,2,0,1922,6,0.46,92.34619897,108753,21196.6,RANDOM
random_022,92.74748732,193.24,199.88,0.0024,0.0139,0.0819,0.2839,152.2339379,154440,0.000747118,62.33943725,3,1,1102.333333,20,0.43,66.69228279,105209,11828.6,RANDOM
random_023,97.20714181,208.18,195.78,0.0019,0.0142,0.0837,0.2923,159.5661864,151698,0.000502282,55.80489657,3,1,210.3333333,3,0.47,80.61331245,98267.8,13991.9,RANDOM
random_024,96.82529196,196.13,211.9,0.002,0.0143,0.0848,0.2923,156.4885011,153270,0.00052909,58.03646835,3,1,422.3333333,17,0.45,66.46011353,174637,26165.8,RANDOM
random_025,89.61444004,199.11,218.43,0.002,0.014,0.086,0.288,141.8895875,153260,0.000547947,57.5378151,2,0,2244.5,15,0.39,74.11554986,148578,16238.5,RANDOM
random_026,95.96545953,190.28,185.72,0.0021,0.0144,0.0847,0.2954,156.1348828,154842,0.000552509,65.96298907,3,1,201,7,0.57,85.52380347,92145.2,10058.7,RANDOM
random_027,91.9207622,188.41,210.78,0.0021,0.0141,0.084,0.2869,149.8174672,155618,0.000469062,53.63403021,3,1,372.3333333,6,0.53,74.52216377,143671,17810.3,RANDOM
random_028,100.1910088,193.98,210.71,0.0019,0.0136,0.0833,0.2959,164.1554201,156016,0.000491699,50.91687989,3,1,102.3333333,12,0.37,83.37287817,85382.3,6166.49,RANDOM
random_029,88.26242914,202.7,193.07,0.0024,0.0144,0.0858,0.2873,141.1370701,151257,0.00058942,64.50996866,2,0,612.5,7,0.41,100.3210671,189552,23451.8,RANDOM
random_030,95.50288436,198.51,204.42,0.0021,0.0138,0.0855,0.2896,155.7506783,153664,0.000440839,50.40635732,1,0,0,5,0.49,155.4277009,133048,24615.2,RANDOM
random_031,94.83175618,210.13,222.67,0.0021,0.0142,0.0831,0.2907,153.3274344,157608,0.000554769,60.42612081,1,0,0,26,0.31,130.2243781,186450,23866.1,RANDOM
random_032,92.75846216,194.13,210.35,0.0022,0.0143,0.0829,0.283,148.3446487,154440,0.000709145,68.97889394,3,1,204.3333333,9,0.48,81.91422575,139025,20214.7,RANDOM
random_033,93.00129716,214.11,221.16,0.002,0.0136,0.0832,0.2888,150.1766464,152019,0.000593439,53.68616036,2,0,50,8,0.47,103.0247113,101174,12275.1,RANDOM
random_034,89.58763315,194.1,203.9,0.0023,0.0142,0.0834,0.2838,145.0890935,147784,0.000497352,59.5329327,4,0,220.3333333,6,0.48,63.06741741,214334,104755,RANDOM
random_035,96.51224713,200.96,213.61,0.0018,0.0138,0.0819,0.2908,157.201744,154822,0.000321668,46.25376504,5,0,106.8,13,0.56,54.32673492,148766,16345.7,RANDOM
random_036,92.13574155,200.53,197.1,0.0021,0.0141,0.0852,0.2877,148.3848187,154445,0.000595008,62.8252641,3,1,193,16,0.38,67.59675052,145474,37751.1,RANDOM
random_037,99.43716799,189.34,171.02,0.0018,0.0137,0.0861,0.2945,159.9975234,156816,0.000509856,53.90090345,2,0,1624.5,17,0.45,102.6853752,112837,18055.6,RANDOM
random_038,91.91626252,215.36,179.2,0.0023,0.0146,0.0844,0.2871,149.0586545,149370,0.000613044,60.12246801,3,1,1803,4,0.51,69.68366769,117813,17412.1,RANDOM
random_039,100.4734348,193.98,197.88,0.002,0.014,0.0864,0.2909,162.9983095,155236,0.000592598,55.80386798,3,1,165.3333333,6,0.4,83.03302647,144176,13806.7,RANDOM
random_040,95.28663929,204.04,204.77,0.0021,0.0143,0.084,0.2897,155.5187048,155630,0.000438325,52.16836203,3,1,1680.333333,2,0.7,73.77510793,87198,9751.47,RANDOM
random_041,90.64693141,209.18,211.42,0.002,0.0138,0.0847,0.284,144.8592832,153660,0.000582706,61.8488037,3,1,1273,10,0.6,64.71341211,66442.6,15285.2,RANDOM
random_042,94.16243066,192.01,230.96,0.0022,0.0141,0.0818,0.2839,153.216591,156024,0.000506504,54.99486726,1,0,0,6,0.49,147.7737162,158738,26529.9,RANDOM
random_043,90.93338392,202.45,194.73,0.0019,0.0137,0.0846,0.2873,145.5643462,151710,0.000531014,53.40421145,1,0,0,7,0.48,140.5074605,134332,17163.3,RANDOM
random_044,97.26736611,204.05,197.37,0.0021,0.0139,0.0846,0.2921,158.5774152,148604,0.00052399,52.32538428,3,1,427,7,0.44,75.870378,101877,19599.5,RANDOM
random_045,97.35966268,202.89,189.74,0.0021,0.0141,0.0833,0.2903,157.9364495,152856,0.000394849,51.72342821,2,0,392,16,0.41,98.22661995,127091,13268.6,RANDOM
random_046,95.90028637,192.41,205.62,0.0018,0.0134,0.0841,0.2894,155.9460982,155610,0.000418078,49.03334635,1,0,0,14,0.49,145.6045677,144867,23353.1,RANDOM
random_047,91.89691305,218.56,181.46,0.0017,0.0136,0.0831,0.2868,147.9241538,151710,0.000473541,49.85391148,2,0,1740.5,11,0.5,88.15255448,75987.8,10799.9,RANDOM
random_048,88.16944753,194.73,168.81,0.0021,0.0136,0.0844,0.2842,139.4354162,149733,0.000743294,66.87425142,2,0,2812.5,9,0.31,81.79272028,128538,18903.7,RANDOM
random_049,93.19574834,203.97,218.07,0.0021,0.0141,0.0841,0.2868,150.1040563,154830,0.000636292,63.6089455,1,0,0,8,0.5,143.6833979,127751,19992.3,RANDOM
random_050,96.13254359,199.66,209.78,0.0021,0.014,0.0849,0.2888,156.7296286,156816,0.000606045,58.09209335,1,0,0,11,0.43,151.6586558,167172,22005.5,RANDOM
random_051,96.27751727,215.66,191.04,0.0022,0.0147,0.0842,0.2907,156.3628792,154830,0.0005456,60.08978851,4,0,414,16,0.4,61.00656492,122232,18896.1,RANDOM
random_052,93.77950087,217.72,197.94,0.0019,0.0139,0.0868,0.2911,147.1579429,156812,0.000589067,56.57063275,3,1,961.3333333,8,0.47,69.01989665,127242,12158.1,RANDOM
random_053,95.5880439,192.85,187.83,0.0022,0.0142,0.0815,0.2874,157.5393594,156016,0.000575811,59.70123885,4,0,228.9166667,3,0.53,62.58949222,129650,12503.1,RANDOM
random_054,100.602737,210.25,203.21,0.0018,0.0137,0.0828,0.293,163.1339066,156815,0.000494475,52.36848465,3,1,387,7,0.51,78.42536539,132721,33691.6,RANDOM
random_055,94.60032274,189.63,193.34,0.002,0.014,0.0819,0.2896,155.8048827,154812,0.000453109,53.06665275,4,0,80.66666667,20,0.47,63.79570766,157459,21174.8,RANDOM
random_056,95.46699948,191.88,205.79,0.0019,0.0137,0.0832,0.2882,156.5500783,154448,0.000472344,53.73355706,2,0,1740.5,1,0.62,102.1120988,143728,23100.2,RANDOM
random_057,94.3648016,211.23,212.59,0.002,0.014,0.0812,0.2891,153.082337,152488,0.00045296,50.82269577,1,0,0,11,0.51,144.0052448,106053,14008.6,RANDOM
random_058,95.43776247,209.11,182.44,0.0019,0.0136,0.0829,0.285,157.7565637,152099,0.000481401,51.44297021,2,0,2,6,0.58,115.5792627,174761,29035.2,RANDOM
random_059,95.27636383,196.51,213.86,0.0019,0.0137,0.085,0.2844,155.4006788,155630,0.000551254,54.18182858,1,0,0,10,0.5,145.1396956,135706,27582.4,RANDOM
random_060,94.0236593,192.4,190.59,0.002,0.0138,0.0835,0.2883,152.4723661,144351,0.000444089,51.67433718,2,0,1250,10,0.5,90.75171163,143036,21824.7,RANDOM
random_061,94.19462489,208.48,183.27,0.0023,0.0141,0.0843,0.2899,152.2178252,156420,0.000623035,63.7235415,3,1,387,16,0.29,66.89700458,95640,7917.47,RANDOM
random_062,98.82437951,203.1,213.3,0.002,0.0139,0.0844,0.2934,160.1186737,157609,0.000373435,50.98852946,5,0,105.8,7,0.46,58.97655184,182915,21374,RANDOM
random_063,95.30013571,209.29,195.38,0.002,0.0139,0.085,0.2923,152.4731154,149744,0.000496517,50.21202005,4,0,495.5833333,9,0.54,58.81991319,176396,15270.2,RANDOM
random_064,97.61734039,200.5,185.81,0.0021,0.014,0.0833,0.2937,158.5419113,154445,0.000566705,56.7392243,2,0,1568,14,0.42,102.9713665,138525,17230,RANDOM
random_065,93.73686303,191.05,175.83,0.002,0.014,0.0814,0.2862,153.0161179,155232,0.000625571,61.93547642,5,0,96.7,9,0.47,52.16220417,136004,15084.2,RANDOM
random_066,91.12869987,191.83,212.02,0.0022,0.014,0.0829,0.2856,145.8277674,157609,0.000637672,62.44767955,1,0,0,13,0.34,138.9623177,102062,8483.24,RANDOM
random_067,94.24410175,190.02,217.19,0.0024,0.0144,0.084,0.2887,151.8336116,152100,0.000572608,62.8671853,4,0,121,10,0.42,63.31960717,152356,31369.3,RANDOM
random_068,97.22311052,189.08,199.81,0.0019,0.0139,0.083,0.2885,158.4579432,157608,0.000429609,50.62112306,3,1,417,10,0.51,86.43234565,117263,10105.7,RANDOM
random_069,94.76306197,195.64,198.84,0.0022,0.0145,0.0875,0.2903,151.6116662,154424,0.000318877,52.17091929,3,1,1365.333333,6,0.44,66.20375333,155319,45154.6,RANDOM
random_070,93.36809124,203.75,202.21,0.0022,0.0139,0.0835,0.287,150.9687894,156418,0.000785967,62.89789952,2,0,420.5,7,0.5,106.6951682,144522,26144.7,RANDOM
random_071,96.14528713,190.24,201.49,0.0019,0.014,0.0831,0.2909,156.6184915,154840,0.0004309,48.2966077,1,0,0,18,0.51,136.9709781,140548,18210.3,RANDOM
