Instances,Source,feature_n,feature_Mean,feature_Median,feature_Var,feature_Max,feature_Min,feature_Huge,feature_Large,feature_Medium,feature_Small,feature_Tiny,algo_FFD,algo_DJD
BPP_400_1000_0.1_0.7_6,Delorme,400,0.385745,0.384,0.028687315,0.699,0.1,0.27,0.3175,0.145,0.2675,0.005,1.702,4.702
BPP_400_1000_0.1_0.7_7,Delorme,400,0.4114075,0.411,0.030371166,0.7,0.1,0.3475,0.2825,0.145,0.225,0.0025,2.437,2.437
BPP_400_1000_0.1_0.7_8,Delorme,400,0.3926225,0.3965,0.031339025,0.699,0.1,0.305,0.2825,0.12,0.2925,0.005,2.951,3.951
BPP_400_1000_0.1_0.7_9,Delorme,400,0.40242,0.407,0.031208269,0.7,0.101,0.3275,0.285,0.13,0.2575,0,3.032,4.032
BPP_400_1000_0.1_0.8_0,Delorme,400,0.4712075,0.4925,0.038447059,0.799,0.101,0.4925,0.2225,0.1125,0.1725,0,9.517,9.517
BPP_400_1000_0.1_0.8_1,Delorme,400,0.4479575,0.4555,0.043323661,0.8,0.1,0.4275,0.2225,0.115,0.235,0.0025,2.817,2.817
BPP_400_1000_0.1_0.8_2,Delorme,400,0.450195,0.454,0.039674677,0.798,0.1,0.4375,0.2375,0.0975,0.2275,0.0025,1.922,1.922
BPP_400_1000_0.1_0.8_3,Delorme,400,0.432925,0.421,0.040651024,0.8,0.101,0.405,0.1975,0.145,0.2525,0,1.83,1.83
BPP_400_1000_0.1_0.8_4,Delorme,400,0.4544325,0.4545,0.04048625,0.8,0.103,0.415,0.265,0.115,0.205,0,2.227,2.227
BPP_400_1000_0.1_0.8_5,Delorme,400,0.4461725,0.449,0.036789958,0.8,0.101,0.43,0.2525,0.1125,0.205,0,2.531,2.531
BPP_400_1000_0.1_0.8_6,Delorme,400,0.4486025,0.4555,0.042115504,0.8,0.101,0.445,0.2025,0.1175,0.235,0,1.559,2.559
BPP_400_1000_0.1_0.8_7,Delorme,400,0.44836,0.4535,0.041554825,0.8,0.1,0.44,0.2325,0.0975,0.23,0.0025,2.656,1.656
BPP_400_1000_0.1_0.8_8,Delorme,400,0.4513775,0.4535,0.042619845,0.799,0.101,0.4375,0.225,0.1175,0.22,0,2.449,1.449
BPP_400_1000_0.1_0.8_9,Delorme,400,0.4520725,0.4475,0.042469317,0.798,0.104,0.4375,0.2275,0.0975,0.2375,0,2.171,2.171
BPP_400_1000_0.2_0.7_0,Delorme,400,0.4560725,0.445,0.022304292,0.7,0.2,0.42,0.325,0.145,0.11,0,3.571,4.571
BPP_400_1000_0.2_0.7_1,Delorme,400,0.4465725,0.4415,0.020817805,0.7,0.2,0.37,0.3525,0.1775,0.1,0,4.371,5.371
BPP_400_1000_0.2_0.7_2,Delorme,400,0.4519,0.46,0.02100274,0.7,0.203,0.4125,0.315,0.1525,0.12,0,4.24,4.24
BPP_400_1000_0.2_0.7_3,Delorme,400,0.4540975,0.4495,0.020776023,0.699,0.2,0.4025,0.3375,0.18,0.08,0,4.361,5.361
BPP_400_1000_0.2_0.7_4,Delorme,400,0.4575475,0.453,0.020486908,0.699,0.203,0.4075,0.3575,0.145,0.09,0,2.981,3.981
BPP_400_1000_0.2_0.7_5,Delorme,400,0.454005,0.4565,0.02160548,0.698,0.201,0.4075,0.33,0.1575,0.105,0,3.398,4.398
BPP_400_1000_0.2_0.7_6,Delorme,400,0.449805,0.455,0.018958352,0.696,0.2,0.385,0.3675,0.1675,0.08,0,3.078,5.078
BPP_400_1000_0.2_0.7_7,Delorme,400,0.4465875,0.449,0.021454352,0.7,0.201,0.395,0.3325,0.16,0.1125,0,3.365,4.365
BPP_400_1000_0.2_0.7_8,Delorme,400,0.4600425,0.476,0.021161536,0.699,0.201,0.4225,0.33,0.15,0.0975,0,4.983,2.983
BPP_400_1000_0.2_0.7_9,Delorme,400,0.450625,0.441,0.022129019,0.7,0.201,0.415,0.315,0.16,0.11,0,4.75,2.75
BPP_400_1000_0.2_0.8_0,Delorme,400,0.508945,0.5265,0.032054292,0.797,0.201,0.5225,0.2675,0.125,0.085,0,8.422,8.422
BPP_400_1000_0.2_0.8_1,Delorme,400,0.5025575,0.5005,0.029174547,0.8,0.202,0.5,0.2925,0.1225,0.085,0,5.977,5.977
BPP_400_1000_0.2_0.8_2,Delorme,400,0.5001125,0.48,0.030873775,0.8,0.2,0.4725,0.3025,0.1475,0.0775,0,5.955,5.955
BPP_400_1000_0.2_0.8_3,Delorme,400,0.4976775,0.4975,0.030886693,0.798,0.2,0.49,0.2775,0.1375,0.095,0,4.929,4.929
BPP_400_1000_0.2_0.8_4,Delorme,400,0.4898725,0.4855,0.028830781,0.796,0.2,0.475,0.2975,0.1275,0.1,0,3.051,3.051
BPP_400_1000_0.2_0.8_5,Delorme,400,0.5030725,0.5035,0.031206267,0.8,0.201,0.5,0.2725,0.1575,0.07,0,5.771,5.771
BPP_400_1000_0.2_0.8_6,Delorme,400,0.491345,0.483,0.028149181,0.8,0.201,0.47,0.3225,0.135,0.0725,0,3.462,3.462
BPP_400_1000_0.2_0.8_7,Delorme,400,0.493865,0.495,0.031669587,0.8,0.2,0.495,0.25,0.16,0.095,0,3.454,3.454
BPP_400_1000_0.2_0.8_8,Delorme,400,0.5036475,0.498,0.032396068,0.799,0.201,0.4975,0.2775,0.1425,0.0825,0,7.541,7.541
BPP_400_1000_0.2_0.8_9,Delorme,400,0.48759,0.486,0.027924722,0.798,0.2,0.47,0.3175,0.125,0.0875,0,1.964,2.964
BPP_400_100_0.1_0.7_0,Delorme,400,0.39255,0.37,0.030516497,0.7,0.1,0.3175,0.2575,0.145,0.28,0.0175,1.98,0.98
BPP_400_100_0.1_0.7_1,Delorme,400,0.394225,0.38,0.032484399,0.7,0.1,0.3375,0.24,0.1375,0.285,0.03,1.31,1.31
BPP_400_100_0.1_0.7_2,Delorme,400,0.406325,0.41,0.032276744,0.7,0.1,0.3525,0.245,0.1375,0.265,0.01,1.47,0.47
BPP_400_100_0.1_0.7_3,Delorme,400,0.39835,0.41,0.030995778,0.7,0.1,0.315,0.3075,0.0975,0.28,0.015,1.66,0.66
BPP_400_100_0.1_0.7_4,Delorme,400,0.4058,0.41,0.03026186,0.7,0.1,0.36,0.2725,0.1,0.2675,0.005,1.68,0.68
BPP_400_100_0.1_0.7_5,Delorme,400,0.400075,0.4,0.031151244,0.7,0.1,0.345,0.245,0.1375,0.2725,0.005,1.97,0.97
BPP_400_100_0.1_0.7_6,Delorme,400,0.3944,0.39,0.02920564,0.7,0.1,0.295,0.32,0.1275,0.2575,0.015,1.24,1.24
BPP_400_100_0.1_0.7_7,Delorme,400,0.395225,0.38,0.032045949,0.7,0.1,0.31,0.27,0.14,0.28,0.01,1.91,0.91
BPP_400_100_0.1_0.7_8,Delorme,400,0.417975,0.435,0.032172649,0.7,0.1,0.37,0.2875,0.11,0.2325,0.0175,1.81,0.81
BPP_400_100_0.1_0.7_9,Delorme,400,0.413025,0.42,0.032917099,0.7,0.1,0.355,0.2725,0.1125,0.26,0.01,2.79,1.79
BPP_400_100_0.1_0.8_0,Delorme,400,0.4487,0.45,0.04214481,0.8,0.1,0.41,0.2475,0.135,0.2075,0.0225,1.52,1.52
BPP_400_100_0.1_0.8_1,Delorme,400,0.436675,0.44,0.042660694,0.8,0.1,0.4075,0.215,0.12,0.2575,0.0125,1.33,0.33
BPP_400_100_0.1_0.8_2,Delorme,400,0.459525,0.46,0.042630524,0.8,0.1,0.455,0.2225,0.095,0.2275,0.005,3.19,3.19
BPP_400_100_0.1_0.8_3,Delorme,400,0.46285,0.46,0.043907878,0.8,0.1,0.4375,0.245,0.1075,0.21,0.015,1.86,2.86
BPP_400_100_0.1_0.8_4,Delorme,400,0.4491,0.44,0.04242369,0.8,0.1,0.415,0.22,0.1425,0.2225,0.02,1.36,1.36
BPP_400_100_0.1_0.8_5,Delorme,400,0.458725,0.47,0.041906624,0.8,0.1,0.4525,0.2225,0.105,0.22,0.005,2.51,2.51
BPP_400_100_0.1_0.8_6,Delorme,400,0.456875,0.455,0.042836484,0.8,0.1,0.4375,0.23,0.115,0.2175,0.0125,1.25,2.25
BPP_400_100_0.1_0.8_7,Delorme,400,0.448725,0.445,0.039777624,0.8,0.1,0.41,0.2375,0.145,0.2075,0.01,1.51,1.51
BPP_400_100_0.1_0.8_8,Delorme,400,0.42585,0.42,0.041167778,0.8,0.1,0.3775,0.2325,0.14,0.25,0.02,1.66,0.66
BPP_400_100_0.1_0.8_9,Delorme,400,0.440875,0.43,0.042874484,0.8,0.1,0.3975,0.245,0.1275,0.23,0.02,2.65,1.65
BPP_400_100_0.2_0.7_0,Delorme,400,0.437525,0.435,0.022507624,0.7,0.2,0.375,0.315,0.1675,0.1425,0,3.99,2.99
BPP_400_100_0.2_0.7_1,Delorme,400,0.444875,0.44,0.020986484,0.7,0.2,0.3775,0.3475,0.16,0.115,0,3.05,3.05
BPP_400_100_0.2_0.7_2,Delorme,400,0.448675,0.43,0.021697494,0.7,0.2,0.375,0.3475,0.17,0.1075,0,3.53,2.53
BPP_400_100_0.2_0.7_3,Delorme,400,0.44825,0.45,0.022696438,0.7,0.2,0.41,0.3175,0.125,0.1475,0,4.7,2.7
BPP_400_100_0.2_0.7_4,Delorme,400,0.4469,0.45,0.02133539,0.7,0.2,0.3825,0.34,0.165,0.1125,0,3.24,2.24
BPP_400_100_0.2_0.7_5,Delorme,400,0.45325,0.455,0.022557938,0.7,0.2,0.4175,0.31,0.135,0.1375,0,4.7,4.7
BPP_400_100_0.2_0.7_6,Delorme,400,0.4522,0.45,0.02244216,0.7,0.2,0.405,0.315,0.1625,0.1175,0,3.12,2.12
BPP_400_100_0.2_0.7_7,Delorme,400,0.43555,0.425,0.021032198,0.7,0.2,0.355,0.335,0.1775,0.1325,0,3.78,1.78
BPP_400_100_0.2_0.7_8,Delorme,400,0.44915,0.44,0.022070278,0.7,0.2,0.3775,0.35,0.165,0.1075,0,3.34,3.34
BPP_400_100_0.2_0.7_9,Delorme,400,0.44535,0.45,0.022463877,0.7,0.2,0.4025,0.3,0.1725,0.125,0,4.86,2.86
BPP_400_100_0.2_0.8_0,Delorme,400,0.50425,0.5,0.030961937,0.8,0.2,0.495,0.29,0.115,0.1,0,6.3,6.3
BPP_400_100_0.2_0.8_1,Delorme,400,0.503275,0.515,0.031167024,0.8,0.2,0.5225,0.2275,0.15,0.1,0,12.69,12.69
BPP_400_100_0.2_0.8_2,Delorme,400,0.49785,0.5,0.031311377,0.8,0.2,0.4825,0.2975,0.125,0.095,0,4.86,4.86
BPP_400_100_0.2_0.8_3,Delorme,400,0.49145,0.48,0.031855898,0.8,0.2,0.4625,0.285,0.1475,0.105,0,3.42,3.42
BPP_400_100_0.2_0.8_4,Delorme,400,0.5011,0.485,0.03185979,0.8,0.2,0.4725,0.3025,0.1425,0.0825,0,6.56,6.56
BPP_400_100_0.2_0.8_5,Delorme,400,0.4915,0.49,0.02877525,0.8,0.2,0.4675,0.315,0.1175,0.1,0,2.4,2.4
BPP_400_100_0.2_0.8_6,Delorme,400,0.49835,0.5,0.028930278,0.8,0.2,0.4875,0.3025,0.12,0.09,0,3.66,3.66
BPP_400_100_0.2_0.8_7,Delorme,400,0.50245,0.51,0.030882998,0.8,0.2,0.5175,0.255,0.125,0.1025,0,10.02,10.02
BPP_400_100_0.2_0.8_8,Delorme,400,0.4912,0.5,0.02917906,0.8,0.2,0.4875,0.28,0.1175,0.115,0,2.52,2.52
BPP_400_100_0.2_0.8_9,Delorme,400,0.506025,0.515,0.030579949,0.8,0.2,0.51,0.26,0.1325,0.0975,0,6.59,6.59
BPP_400_120_0.1_0.7_0,Delorme,400,0.403083333,0.408333333,0.028414104,0.7,0.1,0.3125,0.2875,0.145,0.255,0.0025,1.7666667,0.7666667
BPP_400_120_0.1_0.7_1,Delorme,400,0.388604167,0.375,0.030718225,0.7,0.1,0.325,0.24,0.15,0.285,0.015,2.5583333,0.5583333
BPP_400_120_0.1_0.7_2,Delorme,400,0.4048125,0.408333333,0.031952361,0.7,0.1,0.365,0.24,0.14,0.255,0.0175,2.075,1.075
BPP_400_120_0.1_0.7_3,Delorme,400,0.392729167,0.4,0.030754253,0.7,0.1,0.2975,0.295,0.1475,0.26,0.02,1.9083333,0.9083333
BPP_400_120_0.1_0.7_4,Delorme,400,0.395208333,0.4,0.030455512,0.7,0.1,0.32,0.2825,0.135,0.2625,0.0175,1.9166667,0.9166667
BPP_400_120_0.1_0.7_5,Delorme,400,0.392791667,0.383333333,0.030639012,0.7,0.1,0.32,0.2625,0.15,0.2675,0.0125,1.8833333,0.8833333
BPP_400_120_0.1_0.7_6,Delorme,400,0.3991875,0.420833333,0.030012361,0.7,0.1,0.3425,0.25,0.1275,0.28,0.005,2.325,1.325
BPP_400_120_0.1_0.7_7,Delorme,400,0.4005,0.404166667,0.031237597,0.7,0.1,0.335,0.245,0.1475,0.2725,0.0175,2.8,0.8
BPP_400_120_0.1_0.7_8,Delorme,400,0.388125,0.375,0.029183637,0.7,0.1,0.3025,0.2675,0.1525,0.2775,0.0125,1.75,0.75
BPP_400_120_0.1_0.7_9,Delorme,400,0.398020833,0.383333333,0.028187576,0.7,0.1,0.31,0.31,0.145,0.235,0.0125,1.7916667,1.7916667
BPP_400_120_0.1_0.8_0,Delorme,400,0.4426875,0.441666667,0.039525868,0.8,0.1,0.4025,0.2675,0.0975,0.2325,0.0075,1.925,0.925
BPP_400_120_0.1_0.8_1,Delorme,400,0.446145833,0.458333333,0.041795736,0.8,0.1,0.415,0.23,0.1275,0.2275,0.0175,1.5416667,1.5416667
BPP_400_120_0.1_0.8_2,Delorme,400,0.4558125,0.45,0.044275069,0.8,0.1,0.44,0.2075,0.13,0.2225,0.0025,2.675,1.675
BPP_400_120_0.1_0.8_3,Delorme,400,0.449416667,0.441666667,0.043390979,0.8,0.1,0.42,0.23,0.12,0.23,0.01,2.2333333,2.2333333
BPP_400_120_0.1_0.8_4,Delorme,400,0.438208333,0.425,0.041765818,0.8,0.1,0.3725,0.2775,0.1075,0.2425,0.01,1.7166667,1.7166667
BPP_400_120_0.1_0.8_5,Delorme,400,0.4648125,0.483333333,0.042180416,0.8,0.1,0.47,0.2075,0.1175,0.205,0.015,7.075,7.075
BPP_400_120_0.1_0.8_6,Delorme,400,0.4481875,0.45,0.041266333,0.8,0.1,0.42,0.2325,0.1325,0.215,0.0125,1.725,0.725
BPP_400_120_0.1_0.8_7,Delorme,400,0.4554375,0.458333333,0.042511232,0.8,0.1,0.435,0.2225,0.125,0.2175,0.0125,1.825,1.825
BPP_400_120_0.1_0.8_8,Delorme,400,0.444375,0.4375,0.039666276,0.8,0.1,0.4225,0.2375,0.125,0.215,0.015,1.25,1.25
BPP_400_120_0.1_0.8_9,Delorme,400,0.4526875,0.45,0.039112743,0.8,0.1,0.41,0.2825,0.11,0.1975,0.0175,2.925,2.925
BPP_400_120_0.2_0.7_0,Delorme,400,0.454791667,0.466666667,0.020805512,0.7,0.2,0.395,0.35,0.145,0.11,0,3.0833333,2.0833333
BPP_400_120_0.2_0.7_1,Delorme,400,0.450395833,0.458333333,0.022201059,0.7,0.2,0.4125,0.3,0.16,0.1275,0,3.8416667,1.8416667
BPP_400_120_0.2_0.7_2,Delorme,400,0.466791667,0.466666667,0.021388526,0.7,0.2,0.435,0.3325,0.145,0.0875,0,3.2833333,2.2833333
BPP_400_120_0.2_0.7_3,Delorme,400,0.441145833,0.4375,0.021694347,0.7,0.2,0.3725,0.325,0.175,0.1275,0,3.5416667,1.5416667
BPP_400_120_0.2_0.7_4,Delorme,400,0.452,0.458333333,0.02136475,0.7,0.2,0.4025,0.32,0.1675,0.11,0,2.2,4.2
BPP_400_120_0.2_0.7_5,Delorme,400,0.451854167,0.458333333,0.019522083,0.7,0.2,0.395,0.36,0.1475,0.0975,0,3.2583333,2.2583333
BPP_400_120_0.2_0.7_6,Delorme,400,0.46,0.458333333,0.021409722,0.7,0.2,0.4125,0.3275,0.1625,0.0975,0,3,3
BPP_400_120_0.2_0.7_7,Delorme,400,0.442208333,0.441666667,0.021759776,0.7,0.2,0.38,0.305,0.1725,0.1425,0,4.1166667,2.1166667
BPP_400_120_0.2_0.7_8,Delorme,400,0.456458333,0.466666667,0.021582595,0.7,0.2,0.4275,0.305,0.17,0.0975,0,3.4166667,4.4166667
BPP_400_120_0.2_0.7_9,Delorme,400,0.4466875,0.433333333,0.020654479,0.7,0.2,0.3625,0.3575,0.165,0.115,0,3.325,2.325
BPP_400_120_0.2_0.8_0,Delorme,400,0.487104167,0.475,0.030683524,0.8,0.2,0.4525,0.295,0.15,0.1025,0,2.1583333,2.1583333
BPP_400_120_0.2_0.8_1,Delorme,400,0.507333333,0.516666667,0.031677819,0.8,0.2,0.5225,0.2475,0.1275,0.1025,0,8.0666667,8.0666667
BPP_400_120_0.2_0.8_2,Delorme,400,0.498791667,0.504166667,0.032771457,0.8,0.2,0.5,0.2575,0.12,0.1225,0,4.4833333,4.4833333
BPP_400_120_0.2_0.8_3,Delorme,400,0.492791667,0.491666667,0.030503595,0.8,0.2,0.475,0.2925,0.14,0.0925,0,4.8833333,3.8833333
BPP_400_120_0.2_0.8_4,Delorme,400,0.5135625,0.520833333,0.030407899,0.8,0.2,0.5225,0.2675,0.1225,0.0875,0,9.575,9.575
BPP_400_120_0.2_0.8_5,Delorme,400,0.506416667,0.5,0.028928965,0.8,0.2,0.4925,0.3125,0.1175,0.0775,0,7.4333333,7.4333333
BPP_400_120_0.2_0.8_6,Delorme,400,0.500729167,0.504166667,0.0304486,0.8,0.2,0.5,0.26,0.1675,0.0725,0,4.7083333,4.7083333
BPP_400_120_0.2_0.8_7,Delorme,400,0.493645833,0.491666667,0.02986084,0.8,0.2,0.4875,0.2725,0.145,0.095,0,2.5416667,2.5416667
BPP_400_120_0.2_0.8_8,Delorme,400,0.5021875,0.508333333,0.028556847,0.8,0.2,0.52,0.265,0.135,0.08,0,10.125,10.125
BPP_400_120_0.2_0.8_9,Delorme,400,0.499416667,0.491666667,0.030706257,0.8,0.2,0.4725,0.3075,0.135,0.085,0,5.2333333,5.2333333
BPP_400_125_0.1_0.7_0,Delorme,400,0.40402,0.42,0.02906656,0.696,0.096,0.3525,0.29,0.1125,0.245,0.0225,1.392,0.392
BPP_400_125_0.1_0.7_1,Delorme,400,0.3929,0.392,0.03228543,0.696,0.096,0.3325,0.2675,0.1125,0.2875,0.0175,1.84,0.84
BPP_400_125_0.1_0.7_2,Delorme,400,0.38662,0.376,0.029873296,0.696,0.096,0.2925,0.3,0.13,0.2775,0.015,2.352,1.352
BPP_400_125_0.1_0.7_3,Delorme,400,0.3935,0.408,0.02686127,0.696,0.096,0.305,0.3075,0.1475,0.24,0.0075,1.6,0.6
BPP_400_125_0.1_0.7_4,Delorme,400,0.4064,0.412,0.02997344,0.696,0.096,0.355,0.2575,0.1475,0.24,0.005,1.44,1.44
BPP_400_125_0.1_0.7_5,Delorme,400,0.39752,0.384,0.02835833,0.696,0.096,0.32,0.2925,0.14,0.2475,0.0125,1.992,0.992
BPP_400_125_0.1_0.7_6,Delorme,400,0.40578,0.412,0.031244832,0.696,0.096,0.345,0.285,0.1125,0.2575,0.0125,1.688,1.688
BPP_400_125_0.1_0.7_7,Delorme,400,0.39424,0.392,0.029073382,0.696,0.096,0.34,0.25,0.14,0.27,0.0125,1.304,0.304
BPP_400_125_0.1_0.7_8,Delorme,400,0.41102,0.424,0.03045792,0.696,0.096,0.3675,0.2875,0.095,0.25,0.0175,2.592,0.592
BPP_400_125_0.1_0.7_9,Delorme,400,0.39072,0.38,0.030217562,0.696,0.096,0.325,0.26,0.15,0.265,0.01,1.712,0.712
BPP_400_125_0.1_0.8_0,Delorme,400,0.44058,0.44,0.042134864,0.8,0.096,0.4025,0.255,0.12,0.2225,0.0175,1.768,1.768
BPP_400_125_0.1_0.8_1,Delorme,400,0.46612,0.476,0.037189426,0.8,0.096,0.4475,0.2525,0.1325,0.1675,0.0075,2.552,2.552
BPP_400_125_0.1_0.8_2,Delorme,400,0.43556,0.436,0.040403646,0.8,0.096,0.395,0.2625,0.0975,0.245,0.005,1.776,1.776
BPP_400_125_0.1_0.8_3,Delorme,400,0.46996,0.48,0.041194878,0.8,0.096,0.4575,0.255,0.1,0.1875,0.0125,4.016,4.016
BPP_400_125_0.1_0.8_4,Delorme,400,0.44694,0.444,0.043888636,0.8,0.096,0.43,0.2125,0.12,0.2375,0.01,1.224,1.224
BPP_400_125_0.1_0.8_5,Delorme,400,0.4474,0.448,0.03949436,0.8,0.096,0.42,0.255,0.1125,0.2125,0.01,2.04,2.04
BPP_400_125_0.1_0.8_6,Delorme,400,0.44198,0.44,0.04178024,0.792,0.096,0.405,0.2525,0.1025,0.24,0.0075,1.208,2.208
BPP_400_125_0.1_0.8_7,Delorme,400,0.44658,0.452,0.042308224,0.8,0.096,0.4525,0.2075,0.0925,0.2475,0.01,2.368,2.368
BPP_400_125_0.1_0.8_8,Delorme,400,0.45356,0.46,0.039114366,0.8,0.096,0.42,0.28,0.1075,0.1925,0.0075,2.576,2.576
BPP_400_125_0.1_0.8_9,Delorme,400,0.44786,0.432,0.03989454,0.8,0.096,0.41,0.2775,0.1125,0.2,0.0125,1.856,1.856
BPP_400_125_0.2_0.7_0,Delorme,400,0.44918,0.448,0.021442928,0.696,0.2,0.4075,0.325,0.1575,0.11,0,4.328,3.328
BPP_400_125_0.2_0.7_1,Delorme,400,0.45026,0.456,0.022637292,0.696,0.2,0.4,0.3275,0.145,0.1275,0,2.896,0.896
BPP_400_125_0.2_0.7_2,Delorme,400,0.44196,0.432,0.021604158,0.696,0.2,0.3825,0.3225,0.18,0.115,0,3.216,3.216
BPP_400_125_0.2_0.7_3,Delorme,400,0.45988,0.472,0.020380146,0.696,0.2,0.445,0.3125,0.1375,0.105,0,3.048,2.048
BPP_400_125_0.2_0.7_4,Delorme,400,0.45452,0.464,0.01878693,0.696,0.2,0.3775,0.4075,0.12,0.095,0,3.192,2.192
BPP_400_125_0.2_0.7_5,Delorme,400,0.44858,0.44,0.021819664,0.696,0.2,0.4,0.335,0.1525,0.1125,0,3.568,2.568
BPP_400_125_0.2_0.7_6,Delorme,400,0.43486,0.432,0.0209331,0.696,0.2,0.3475,0.365,0.1625,0.125,0,3.056,2.056
BPP_400_125_0.2_0.7_7,Delorme,400,0.43992,0.432,0.022531514,0.696,0.2,0.36,0.3425,0.175,0.1225,0,4.032,2.032
BPP_400_125_0.2_0.7_8,Delorme,400,0.44728,0.448,0.022575802,0.696,0.2,0.395,0.315,0.145,0.145,0,4.088,3.088
BPP_400_125_0.2_0.7_9,Delorme,400,0.44838,0.448,0.019990096,0.696,0.2,0.4,0.34,0.1525,0.1075,0,2.648,2.648
BPP_400_125_0.2_0.8_0,Delorme,400,0.48948,0.5,0.03271397,0.8,0.2,0.5,0.2225,0.14,0.1375,0,4.208,4.208
BPP_400_125_0.2_0.8_1,Delorme,400,0.50814,0.512,0.0297699,0.8,0.2,0.5225,0.29,0.115,0.0725,0,8.744,8.744
BPP_400_125_0.2_0.8_2,Delorme,400,0.49616,0.504,0.030049574,0.8,0.2,0.5125,0.2625,0.1425,0.0825,0,6.536,6.536
BPP_400_125_0.2_0.8_3,Delorme,400,0.4986,0.504,0.03029916,0.8,0.2,0.5025,0.275,0.1325,0.09,0,4.56,4.56
BPP_400_125_0.2_0.8_4,Delorme,400,0.51394,0.528,0.031037036,0.8,0.2,0.54,0.2475,0.13,0.0825,0,13.424,13.424
BPP_400_125_0.2_0.8_5,Delorme,400,0.5054,0.504,0.03149372,0.8,0.2,0.52,0.265,0.11,0.105,0,5.84,5.84
BPP_400_125_0.2_0.8_6,Delorme,400,0.49706,0.496,0.031903356,0.8,0.2,0.4875,0.2675,0.15,0.095,0,3.176,3.176
BPP_400_125_0.2_0.8_7,Delorme,400,0.5005,0.512,0.02983655,0.8,0.2,0.51,0.29,0.1025,0.0975,0,4.8,4.8
BPP_400_125_0.2_0.8_8,Delorme,400,0.49866,0.496,0.031603644,0.8,0.2,0.475,0.2925,0.135,0.0975,0,4.536,4.536
BPP_400_125_0.2_0.8_9,Delorme,400,0.50516,0.512,0.030578174,0.8,0.2,0.515,0.27,0.125,0.09,0,6.936,6.936
BPP_400_150_0.1_0.7_0,Delorme,400,0.394633333,0.4,0.031716754,0.7,0.1,0.3325,0.2525,0.145,0.27,0.005,1.1466667,1.1466667
BPP_400_150_0.1_0.7_1,Delorme,400,0.3757,0.36,0.030557288,0.7,0.1,0.275,0.26,0.1575,0.3075,0.015,1.72,0.72
BPP_400_150_0.1_0.7_2,Delorme,400,0.404816667,0.406666667,0.030242244,0.7,0.1,0.3225,0.3025,0.12,0.255,0.0025,2.0733333,1.0733333
BPP_400_150_0.1_0.7_3,Delorme,400,0.375016667,0.353333333,0.031158833,0.7,0.1,0.2925,0.2425,0.1475,0.3175,0.005,1.9933333,0.9933333
BPP_400_150_0.1_0.7_4,Delorme,400,0.3992,0.4,0.030272027,0.7,0.1,0.31,0.2975,0.1525,0.24,0.02,1.32,1.32
BPP_400_150_0.1_0.7_5,Delorme,400,0.403,0.4,0.030642778,0.7,0.1,0.345,0.265,0.15,0.24,0.0125,1.8,2.8
BPP_400_150_0.1_0.7_6,Delorme,400,0.403783333,0.413333333,0.030004242,0.7,0.1,0.345,0.28,0.13,0.245,0.01,1.4866667,0.4866667
BPP_400_150_0.1_0.7_7,Delorme,400,0.411983333,0.426666667,0.0306994,0.7,0.1,0.35,0.29,0.1275,0.2325,0.0075,1.2066667,1.2066667
BPP_400_150_0.1_0.7_8,Delorme,400,0.3974,0.4,0.032167462,0.7,0.1,0.325,0.285,0.1225,0.2675,0.0175,2.04,1.04
BPP_400_150_0.1_0.7_9,Delorme,400,0.3905,0.386666667,0.03240375,0.7,0.1,0.325,0.25,0.1275,0.2975,0.015,1.8,0.8
BPP_400_150_0.1_0.8_0,Delorme,400,0.447483333,0.456666667,0.041271666,0.8,0.1,0.44,0.195,0.15,0.215,0.0075,2.0066667,1.0066667
BPP_400_150_0.1_0.8_1,Delorme,400,0.44465,0.446666667,0.039067378,0.8,0.1,0.3975,0.2725,0.1125,0.2175,0.0075,2.14,1.14
BPP_400_150_0.1_0.8_2,Delorme,400,0.454583333,0.46,0.046520104,0.8,0.1,0.4375,0.2275,0.095,0.24,0.015,2.1666667,1.1666667
BPP_400_150_0.1_0.8_3,Delorme,400,0.4463,0.446666667,0.041759421,0.8,0.1,0.4375,0.2075,0.11,0.245,0.0075,1.48,1.48
BPP_400_150_0.1_0.8_4,Delorme,400,0.4393,0.433333333,0.040253732,0.8,0.1,0.4175,0.215,0.1425,0.225,0.0075,1.28,1.28
BPP_400_150_0.1_0.8_5,Delorme,400,0.463166667,0.453333333,0.042155306,0.8,0.1,0.4525,0.2425,0.1075,0.1975,0.0075,1.7333333,1.7333333
BPP_400_150_0.1_0.8_6,Delorme,400,0.448183333,0.436666667,0.039309144,0.8,0.1,0.425,0.2475,0.115,0.2125,0.015,1.7266667,0.7266667
BPP_400_150_0.1_0.8_7,Delorme,400,0.428216667,0.436666667,0.041832375,0.8,0.1,0.3975,0.21,0.1275,0.265,0.0125,1.7133333,0.7133333
BPP_400_150_0.1_0.8_8,Delorme,400,0.44135,0.426666667,0.040779844,0.8,0.1,0.4225,0.2075,0.135,0.235,0.005,1.46,1.46
BPP_400_150_0.1_0.8_9,Delorme,400,0.436583333,0.443333333,0.038671993,0.8,0.1,0.3975,0.24,0.1275,0.235,0.005,1.3666667,1.3666667
BPP_400_150_0.2_0.7_0,Delorme,400,0.449666667,0.443333333,0.020906778,0.7,0.2,0.4,0.335,0.1475,0.1175,0,3.1333333,3.1333333
